Mem_used,Mem_free,Mem_total,Mem_Disp,Date,Time,Elapsed_time,trend,seasonal,residual,Aging_Label
1617296,2864592,7088316,5226964,2022-12-27,16:35:24,68225,1621805.7978237746,1537.2974258483914,-6047.09524962306,1.0
1615736,2866136,7088316,5228524,2022-12-27,16:35:29,68230,1621838.9569894706,-1623.8836902908145,-4479.073299179785,1.0
1618512,2863348,7088316,5225748,2022-12-27,16:35:34,68235,1621872.1731204276,1695.6944231829586,-5055.867543610511,1.0
1616648,2865192,7088316,5227608,2022-12-27,16:35:39,68240,1621905.446192027,1870.3092476489728,-7127.755439676112,1.0
1616964,2864864,7088316,5227292,2022-12-27,16:35:44,68245,1621938.776178466,204.77422933522362,-5179.550407801056,1.0
1610596,2871220,7088316,5233664,2022-12-27,16:35:49,68250,1621972.163053554,742.2142523472395,-12118.377305901144,1.0
1606996,2874804,7088316,5237264,2022-12-27,16:35:54,68255,1622005.6067903638,2732.2433697269985,-17741.85016009072,1.0
1613524,2868260,7088316,5230728,2022-12-27,16:35:59,68260,1622039.107361225,1559.7563078641879,-10074.863669089042,1.0
1615372,2866400,7088316,5228880,2022-12-27,16:36:04,68265,1622072.664738113,4499.06561582828,-11199.730353941442,1.0
1612056,2869704,7088316,5232172,2022-12-27,16:36:09,68270,1622106.2788924095,488.9922376239274,-10539.271130033536,1.0
1609688,2872052,7088316,5234552,2022-12-27,16:36:14,68275,1622139.9497954538,-1367.3577311913145,-11084.5920642626,1.0
1616124,2865608,7088316,5228116,2022-12-27,16:36:19,68280,1622173.6774180385,808.9513673939604,-6858.628785432549,1.0
1612824,2868892,7088316,5231464,2022-12-27,16:36:24,68285,1622207.461730601,613.0171098700672,-9996.478840471013,1.0
1606820,2874884,7088316,5237468,2022-12-27,16:36:29,68290,1622241.3027028518,731.7558989713283,-16153.05860182317,1.0
1612292,2869396,7088316,5231996,2022-12-27,16:36:34,68295,1622275.2003043515,3615.9914208620694,-13599.191725213546,1.0
1615904,2865772,7088316,5228320,2022-12-27,16:36:39,68300,1622309.154504066,4448.382058861434,-10853.536562927533,1.0
1609208,2872452,7088316,5235016,2022-12-27,16:36:44,68305,1622343.1652705744,-870.8250183628094,-12264.34025221155,1.0
1613144,2868504,7088316,5231080,2022-12-27,16:36:49,68310,1622377.2325718855,-1338.7066980526122,-7894.52587383287,1.0
1607240,2874392,7088316,5236984,2022-12-27,16:36:54,68315,1622411.3563754552,-1980.6693059259817,-13190.687069529202,1.0
1609828,2871768,7088316,5234388,2022-12-27,16:36:59,68320,1622445.5366476777,-1497.6730312910136,-11119.863616386661,1.0
1615332,2866252,7088316,5228892,2022-12-27,16:37:04,68325,1622479.773355143,547.9944965433824,-7695.767851686338,1.0
1606932,2874632,7088316,5237292,2022-12-27,16:37:09,68330,1622514.0664639885,-4487.97375288225,-11094.092711106176,1.0
1611824,2869728,7088316,5232400,2022-12-27,16:37:14,68335,1622548.4159400992,289.92987353049637,-11014.345813629683,1.0
1608068,2873464,7088316,5236156,2022-12-27,16:37:19,68340,1622582.8217496192,612.9887936164874,-15127.810543235624,1.0
1598676,2882848,7088316,5245516,2022-12-27,16:37:24,68345,1622617.2838583,-3001.6811239491453,-20939.602734350832,1.0
1604516,2877008,7088316,5239688,2022-12-27,16:37:29,68350,1622651.8022315747,-1896.1965459432338,-16239.605685631512,1.0
1605376,2876132,7088316,5238828,2022-12-27,16:37:34,68355,1622686.3768347711,-14.06092009444896,-17296.315914676758,1.0
1610996,2870496,7088316,5233208,2022-12-27,16:37:39,68360,1622721.0076329298,200.82337356202828,-11925.83100649179,1.0
1610384,2871096,7088316,5233820,2022-12-27,16:37:44,68365,1622755.694590659,1371.2281487414957,-13742.922739400528,1.0
1612580,2868888,7088316,5231624,2022-12-27,16:37:50,68370,1622790.4376724546,593.9135201959847,-10804.351192650618,1.0
1612908,2868544,7088316,5231296,2022-12-27,16:37:55,68375,1622825.236842822,3693.170359895298,-13610.407202717382,1.0
1609912,2871532,7088316,5234292,2022-12-27,16:38:00,68380,1622860.092065708,339.695444709665,-13287.787510417635,1.0
1608044,2873380,7088316,5236156,2022-12-27,16:38:05,68385,1622895.0033054268,1876.8639172186845,-16727.867222645553,1.0
1608148,2873268,7088316,5236052,2022-12-27,16:38:10,68390,1622929.9705251488,569.1945606787806,-15351.165085827466,1.0
1606452,2874944,7088316,5237748,2022-12-27,16:38:15,68395,1622964.9936879918,-2018.5146999810272,-14494.47898801067,1.0
1610332,2871052,7088316,5233868,2022-12-27,16:38:20,68400,1623000.0727566623,-2901.347899749485,-9766.724856912857,1.0
1618672,2862696,7088316,5225536,2022-12-27,16:38:25,68405,1623035.2076934949,32.062401917786275,-4395.270095412619,1.0
1601868,2879488,7088316,5242340,2022-12-27,16:38:30,68410,1623070.3984606806,-3795.404093909676,-17406.994366770843,1.0
1613988,2867356,7088316,5230240,2022-12-27,16:38:35,68415,1623105.6450197168,4102.872485790943,-13220.517505507683,1.0
1610380,2870948,7088316,5233848,2022-12-27,16:38:40,68420,1623140.947331513,2759.186572298862,-15520.133903811919,1.0
1615172,2866144,7088316,5229056,2022-12-27,16:38:45,68425,1623176.3053564315,2968.0484591116256,-10972.353815543232,1.0
1617116,2864184,7088316,5227064,2022-12-27,16:38:50,68430,1623211.7190543783,4845.786478315923,-10941.505532694282,1.0
1616840,2864448,7088316,5227340,2022-12-27,16:38:55,68435,1623247.188385291,3751.4952888146677,-10158.683674105676,1.0
1609556,2871716,7088316,5234620,2022-12-27,16:39:00,68440,1623282.713308564,-80.41080000778726,-13646.302508556051,1.0
1614840,2866416,7088316,5229336,2022-12-27,16:39:05,68445,1623318.2937837814,1403.4456008778093,-9881.7393846591,1.0
1609680,2871560,7088316,5234488,2022-12-27,16:39:10,68450,1623353.9297697193,-494.20506420288916,-13179.72470551636,1.0
1608764,2872468,7088316,5235404,2022-12-27,16:39:15,68455,1623389.6212249713,-624.2023478410629,-14001.418877130141,1.0
1612828,2868388,7088316,5231340,2022-12-27,16:39:20,68460,1623425.3681076074,535.9810813732968,-11133.349188980646,1.0
1608084,2873116,7088316,5236084,2022-12-27,16:39:25,68465,1623461.1703757306,-463.9134063462269,-14913.256969384383,1.0
1613572,2867616,7088316,5230596,2022-12-27,16:39:30,68470,1623497.0279871204,-2262.28891290295,-7662.739074217388,1.0
1612444,2868728,7088316,5231724,2022-12-27,16:39:35,68475,1623532.9408991507,-2051.5166524667866,-9037.42424668395,1.0
1611708,2869448,7088316,5232460,2022-12-27,16:39:40,68480,1623568.9090690627,-2076.5025495767422,-9784.40651948587,1.0
1609868,2871272,7088316,5234300,2022-12-27,16:39:45,68485,1623604.9324538046,-2136.3053740337486,-11600.6270797709,1.0
1609396,2871732,7088316,5234780,2022-12-27,16:39:50,68490,1623641.011009913,-154.4856971619343,-14090.525312751066,1.0
1611736,2869376,7088316,5232440,2022-12-27,16:39:55,68495,1623677.1446936543,328.0255830177746,-12269.170276672114,1.0
1611212,2869872,7088316,5232952,2022-12-27,16:40:00,68500,1623713.3334610306,-714.4107301920732,-11786.922730838647,1.0
1602876,2878200,7088316,5241288,2022-12-27,16:40:05,68505,1623749.5772675616,-2106.991372970597,-18766.585894590942,1.0
1602092,2878968,7088316,5242072,2022-12-27,16:40:10,68510,1623785.8760689793,-2627.18201215089,-19066.694056828273,1.0
1608656,2872388,7088316,5235508,2022-12-27,16:40:15,68515,1623822.2298206652,-1643.068593813232,-13523.161226851866,1.0
1607280,2873748,7088316,5236884,2022-12-27,16:40:21,68520,1623858.6384786756,-183.81488718038864,-16394.823591495166,1.0
1612084,2868932,7088316,5232088,2022-12-27,16:40:26,68525,1623895.1019989904,1067.680272214017,-12878.782271204516,1.0
1609956,2871048,7088316,5234224,2022-12-27,16:40:31,68530,1623931.6203372588,-1302.2529459457478,-12673.36739131296,1.0
1606632,2874356,7088316,5237544,2022-12-27,16:40:36,68535,1623968.1934492278,625.9140584851124,-17962.107507712906,1.0
1618036,2862940,7088316,5226184,2022-12-27,16:40:41,68540,1624004.8212903915,-749.6399021404395,-5219.181388251018,1.0
1617040,2863924,7088316,5227180,2022-12-27,16:40:46,68545,1624041.503816325,-642.5220495823496,-6358.981766742654,1.0
1613448,2867500,7088316,5230772,2022-12-27,16:40:51,68550,1624078.240982086,953.8443105346516,-11584.085292620584,1.0
1616688,2864244,7088316,5227532,2022-12-27,16:40:56,68555,1624115.0327425532,1304.7683569354494,-8731.801099488512,1.0
1623832,2857092,7088316,5220388,2022-12-27,16:41:01,68560,1624151.879051978,2052.373878938173,-2372.2529309161473,1.0
1621432,2859476,7088316,5222792,2022-12-27,16:41:06,68565,1624188.7798644379,2973.399285265224,-5730.179149703123,1.0
1618652,2862244,7088316,5225568,2022-12-27,16:41:11,68570,1624225.7351332067,-2580.205310572787,-2993.5298226338346,1.0
1611824,2869052,7088316,5232392,2022-12-27,16:41:16,68575,1624262.7448115624,-4366.994484819853,-8071.750326742418,1.0
1612896,2867972,7088316,5231320,2022-12-27,16:41:21,68580,1624299.8088521701,-3918.8264474323914,-7484.982404737733,1.0
1613544,2867304,7088316,5230620,2022-12-27,16:41:26,68585,1624336.9272076245,-4103.205929958329,-6689.721277666278,1.0
1619912,2860924,7088316,5224252,2022-12-27,16:41:31,68590,1624374.09983048,1494.3734514858754,-5956.473281965824,1.0
1617620,2863204,7088316,5226544,2022-12-27,16:41:36,68595,1624411.3266726953,1904.5948199384873,-8695.921492633875,1.0
1613764,2867048,7088316,5230364,2022-12-27,16:41:41,68600,1624448.6076864148,2696.123822942442,-13380.731509357225,1.0
1613940,2866860,7088316,5230188,2022-12-27,16:41:46,68605,1624485.9428234745,-509.3631703505413,-10036.579653124092,1.0
1611588,2869196,7088316,5232548,2022-12-27,16:41:51,68610,1624523.3320351779,-406.5461865337479,-12528.785848644096,1.0
1609184,2871584,7088316,5234948,2022-12-27,16:41:56,68615,1624560.7752722707,516.0064570054393,-15892.78172927606,1.0
1612316,2868436,7088316,5231816,2022-12-27,16:42:01,68620,1624598.2724851663,893.6089279288227,-13175.881413095165,1.0
1602204,2878536,7088316,5241928,2022-12-27,16:42:06,68625,1624635.8236238158,-5851.492626483049,-16580.330997332698,1.0
1608484,2872240,7088316,5235720,2022-12-27,16:42:11,68630,1624673.4286376925,-2736.4938922526208,-13452.934745439794,1.0
1611204,2869504,7088316,5232996,2022-12-27,16:42:16,68635,1624711.0874760193,-1026.2599499206037,-12480.827526098583,1.0
1611896,2868800,7088316,5232304,2022-12-27,16:42:21,68640,1624748.80008763,-1037.4864928661634,-11815.313594763866,1.0
1612280,2868400,7088316,5231924,2022-12-27,16:42:26,68645,1624786.5664209737,698.4151640483377,-13204.981585022062,1.0
1612020,2868652,7088316,5232184,2022-12-27,16:42:31,68650,1624824.3864242504,-1393.5738969004801,-11410.812527349917,1.0
1603552,2877104,7088316,5240652,2022-12-27,16:42:36,68655,1624862.2600456148,-2894.5202937664117,-18415.739751848392,1.0
1607192,2873452,7088316,5237012,2022-12-27,16:42:41,68660,1624900.187232504,554.7118848703436,-18262.899117374327,1.0
1607780,2872848,7088316,5236424,2022-12-27,16:42:46,68665,1624938.167932436,651.4617508424022,-17809.6296832785,1.0
1605292,2875320,7088316,5238912,2022-12-27,16:42:51,68670,1624976.2020928666,-1176.096113677584,-18508.105979189044,1.0
1612568,2868028,7088316,5231636,2022-12-27,16:42:57,68675,1625014.2896607441,-1420.8186204033125,-11025.471040340839,1.0
1603168,2877420,7088316,5241044,2022-12-27,16:43:02,68680,1625052.4305827038,-3051.8847675685365,-18832.545815135352,1.0
1608732,2871840,7088316,5235480,2022-12-27,16:43:07,68685,1625090.624805145,-1523.221529398184,-14835.403275746852,1.0
1614376,2866176,7088316,5229840,2022-12-27,16:43:12,68690,1625128.8722740584,-2427.005467950887,-8325.866806107573,1.0
1613444,2867100,7088316,5230768,2022-12-27,16:43:17,68695,1625167.1729352903,1665.177755174564,-13388.350690464722,1.0
1609752,2870776,7088316,5234452,2022-12-27,16:43:22,68700,1625205.5267344166,-748.4143928631162,-14705.112341553438,1.0
1617568,2862940,7088316,5226636,2022-12-27,16:43:27,68705,1625243.9336170102,2281.916688162124,-9957.850305172382,1.0
1618040,2862456,7088316,5226164,2022-12-27,16:43:32,68710,1625282.3935282787,3200.1696583322628,-10442.563186611049,1.0
1614624,2865860,7088316,5229584,2022-12-27,16:43:37,68715,1625320.9064130997,1058.100620899358,-11755.007033999078,1.0
1609864,2870608,7088316,5234340,2022-12-27,16:43:42,68720,1625359.4722161319,576.7256677464668,-16072.197883878369,1.0
1613820,2866636,7088316,5230384,2022-12-27,16:43:47,68725,1625398.0908819975,1964.2905671047095,-13542.381449102191,1.0
1612424,2868020,7088316,5231780,2022-12-27,16:43:52,68730,1625436.7623550114,-525.8411207591885,-12486.921234252164,1.0
1617556,2862872,7088316,5226632,2022-12-27,16:43:57,68735,1625475.486579317,-515.9904006848133,-7403.496178632136,1.0
1612300,2868120,7088316,5231888,2022-12-27,16:44:02,68740,1625514.2634986553,-1253.299131510777,-11960.964367144508,1.0
1611880,2868520,7088316,5232312,2022-12-27,16:44:07,68745,1625553.093056923,776.7507408310478,-14449.84379775403,1.0
1605508,2874884,7088316,5238688,2022-12-27,16:44:12,68750,1625591.97519776,-4193.5539959848675,-15890.421201775083,1.0
1606364,2874012,7088316,5237832,2022-12-27,16:44:17,68755,1625630.9098647244,-2920.874142243127,-16346.03572248132,1.0
1604788,2875576,7088316,5239452,2022-12-27,16:44:22,68760,1625669.8970017466,-5373.382408786558,-15508.514592960011,1.0
1610700,2869644,7088316,5233540,2022-12-27,16:44:27,68765,1625708.9365528247,-4400.759128259151,-10608.177424565423,1.0
1614984,2865348,7088316,5229256,2022-12-27,16:44:32,68770,1625748.0284620258,-1718.4607189850615,-9045.567743040854,1.0
1617744,2862572,7088316,5226492,2022-12-27,16:44:37,68775,1625787.1726732615,735.3742716011462,-8778.546944862697,1.0
1611968,2868336,7088316,5232272,2022-12-27,16:44:42,68780,1625826.3691305276,-1396.5357903599015,-12461.833340167766,1.0
1607592,2872696,7088316,5236644,2022-12-27,16:44:47,68785,1625865.617777906,-2447.589353410075,-15826.028424495831,1.0
1612944,2867328,7088316,5231292,2022-12-27,16:44:52,68790,1625904.9185591603,-1016.0380454195014,-11944.880513740703,1.0
1613736,2866528,7088316,5230508,2022-12-27,16:44:57,68795,1625944.2714181019,86.44699092961224,-12294.718409031397,1.0
1613180,2867048,7088316,5231060,2022-12-27,16:45:02,68800,1625983.6762986023,-2505.838733464176,-10297.837565138005,1.0
1609944,2870272,7088316,5234296,2022-12-27,16:45:07,68805,1626023.1331438546,172.141879177772,-16251.275023032445,1.0
1610396,2869816,7088316,5233844,2022-12-27,16:45:12,68810,1626062.6418970583,-2078.9786070316727,-13587.663290026598,1.0
1612988,2867212,7088316,5231252,2022-12-27,16:45:17,68815,1626102.2025012022,-274.43774313940474,-12839.764758062782,1.0
1617732,2862456,7088316,5226508,2022-12-27,16:45:22,68820,1626141.8148992436,-806.9292964417612,-7602.885602801805,1.0
1614668,2865504,7088316,5229572,2022-12-27,16:45:28,68825,1626181.4790340876,1878.2019074138077,-13391.6809415014,1.0
1617780,2862384,7088316,5226460,2022-12-27,16:45:33,68830,1626221.1948485745,496.9039403086796,-8938.098788883071,1.0
1620836,2859308,7088316,5223404,2022-12-27,16:45:38,68835,1626260.9622847098,2656.190706453812,-8081.152991163544,1.0
1614840,2865256,7088316,5229380,2022-12-27,16:45:43,68840,1626300.7812844336,-2299.9917060367407,-9160.789578396827,1.0
1600836,2879244,7088316,5243336,2022-12-27,16:45:48,68845,1626340.6517891244,-1235.0966809822446,-24269.555108142085,1.0
1604352,2875720,7088316,5239820,2022-12-27,16:45:53,68850,1626380.5737394271,-2781.701404177537,-19246.872335249558,1.0
1608288,2871764,7088316,5235884,2022-12-27,16:45:58,68855,1626420.5470761803,-1855.1025339118603,-16277.444542268524,1.0
1603776,2876268,7088316,5240388,2022-12-27,16:46:03,68860,1626460.571739342,-3648.3385632899117,-19036.233176052105,1.0
1611380,2868648,7088316,5232784,2022-12-27,16:46:08,68865,1626500.6476688348,-744.8841150802948,-14375.763553754427,1.0
1607492,2872520,7088316,5236672,2022-12-27,16:46:13,68870,1626540.774804592,-5168.255940142815,-13880.518864449114,1.0
1608848,2871152,7088316,5235316,2022-12-27,16:46:18,68875,1626580.9530861843,-4654.870356097203,-13078.082730087219,1.0
1605320,2874664,7088316,5238844,2022-12-27,16:46:23,68880,1626621.1824531613,-3302.7054503435206,-17998.477002817905,1.0
1617316,2862656,7088316,5226848,2022-12-27,16:46:28,68885,1626661.4628446035,1639.978192937774,-10985.441037541255,1.0
1613656,2866300,7088316,5230504,2022-12-27,16:46:33,68890,1626701.7941998069,-2241.293480335596,-10804.500719471369,1.0
1620956,2858988,7088316,5223200,2022-12-27,16:46:38,68895,1626742.1764576824,-84.85687893812724,-5701.319578744238,1.0
1612948,2866984,7088316,5231208,2022-12-27,16:46:43,68900,1626782.6095571772,-1539.143316342804,-12295.466240834445,1.0
1619132,2860788,7088316,5225024,2022-12-27,16:46:48,68905,1626823.093436573,867.4211454448775,-8558.514582017902,1.0
1612436,2867468,7088316,5231720,2022-12-27,16:46:53,68910,1626863.6280345265,-3034.1647019277657,-11393.463332598796,1.0
1615556,2864332,7088316,5228600,2022-12-27,16:46:58,68915,1626904.213289381,-71.77190462292316,-11276.441384758102,1.0
1609748,2870128,7088316,5234404,2022-12-27,16:47:03,68920,1626944.8491390732,-1249.250619928582,-15947.59851914458,1.0
1612004,2867856,7088316,5232144,2022-12-27,16:47:08,68925,1626985.5355215627,-918.9855987063542,-14062.54992285627,1.0
1615900,2863944,7088316,5228248,2022-12-27,16:47:13,68930,1627026.2723750367,-1354.0817353994871,-9772.190639637178,1.0
1620348,2859480,7088316,5223800,2022-12-27,16:47:18,68935,1627067.059637692,-111.48591526488812,-6607.573722427245,1.0
1624132,2855684,7088316,5220016,2022-12-27,16:47:23,68940,1627107.897247305,-1634.433355222202,-1341.4638920826837,1.0
1614140,2865664,7088316,5230008,2022-12-27,16:47:28,68945,1627148.7851414494,-3628.261237040113,-9380.52390440926,1.0
1615980,2863808,7088316,5228184,2022-12-27,16:47:33,68950,1627189.7232578385,-4899.438830134885,-6310.284427703591,1.0
1619536,2860240,7088316,5224628,2022-12-27,16:47:38,68955,1627230.7115336733,-1105.335291590727,-6589.376242082566,1.0
1610828,2868932,7088316,5233336,2022-12-27,16:47:43,68960,1627271.7499062556,293.2791742303074,-16737.029080485925,1.0
1616272,2863480,7088316,5227896,2022-12-27,16:47:48,68965,1627312.8383123553,200.9794827931085,-11241.817795148352,1.0
1616184,2863552,7088316,5227988,2022-12-27,16:47:54,68970,1627353.9766887785,-855.7949076544612,-10314.18178112409,1.0
1615608,2864112,7088316,5228564,2022-12-27,16:47:59,68975,1627395.1649721828,-461.236662864721,-11325.928309318144,1.0
1613796,2865916,7088316,5230376,2022-12-27,16:48:04,68980,1627436.403098954,-373.3627305400324,-13267.040368413785,1.0
1613004,2866684,7088316,5231208,2022-12-27,16:48:09,68985,1627477.691005047,-912.6540788618287,-13561.036926185014,1.0
1608692,2870984,7088316,5235520,2022-12-27,16:48:14,68990,1627519.028626158,-5870.234186125459,-12956.794440032449,1.0
1607196,2872464,7088316,5236984,2022-12-27,16:48:19,68995,1627560.415897824,-7902.484360291092,-12461.931537532946,1.0
1609512,2870136,7088316,5234668,2022-12-27,16:48:24,69000,1627601.8527556022,-5818.6941700403195,-12271.158585561905,1.0
1614220,2865412,7088316,5229960,2022-12-27,16:48:29,69005,1627643.3391349593,-3637.015290675729,-9786.323844283586,1.0
1611020,2868604,7088316,5233164,2022-12-27,16:48:34,69010,1627684.8749713493,-3356.07395005071,-13308.801021298626,1.0
1612760,2866848,7088316,5231424,2022-12-27,16:48:39,69015,1627726.4602004753,-2215.8183313231866,-12750.641869152198,1.0
1607000,2872596,7088316,5237328,2022-12-27,16:48:44,69020,1627768.0947576026,-3500.21003787713,-17267.884719725465,1.0
1609564,2870020,7088316,5234772,2022-12-27,16:48:49,69025,1627809.7785775631,-4186.7237798181095,-14059.054797745077,1.0
1610476,2869092,7088316,5233860,2022-12-27,16:48:54,69030,1627851.5115948806,-4248.027183730536,-13127.484411149984,1.0
1610156,2869396,7088316,5234172,2022-12-27,16:48:59,69035,1627893.2937434018,-2742.932435937128,-14994.36130746454,1.0
1610956,2868580,7088316,5233372,2022-12-27,16:49:04,69040,1627935.1249570022,-3002.6071266052018,-13976.517830397002,1.0
1614736,2864788,7088316,5229596,2022-12-27,16:49:09,69045,1627977.0051697355,710.1548211548118,-13951.159990890417,1.0
1606168,2873340,7088316,5238080,2022-12-27,16:49:14,69050,1628018.9343150016,-4549.346253002926,-17301.5880619986,1.0
1609024,2870468,7088316,5235224,2022-12-27,16:49:19,69055,1628060.912326673,-2957.080646767288,-16079.831679905765,1.0
1605588,2873888,7088316,5238660,2022-12-27,16:49:24,69060,1628102.9391381785,-4616.607005632399,-17898.332132546,1.0
1611128,2868336,7088316,5233116,2022-12-27,16:49:29,69065,1628145.0146831349,-5424.521012075792,-11592.493671059143,1.0
1608504,2870944,7088316,5235740,2022-12-27,16:49:34,69070,1628187.1388946546,-5076.65572691935,-14606.483167735161,1.0
1609216,2870216,7088316,5235028,2022-12-27,16:49:39,69075,1628229.3117058193,-3202.8235845876034,-15810.488121231785,1.0
1614428,2864992,7088316,5229816,2022-12-27,16:49:44,69080,1628271.5330493855,373.7209429525806,-14217.2539923382,1.0
1608496,2870908,7088316,5235748,2022-12-27,16:49:49,69085,1628313.8028580293,-4517.572985408248,-15300.229872620897,1.0
1613112,2866280,7088316,5231132,2022-12-27,16:49:54,69090,1628356.121063992,718.2103916833838,-15962.331455675187,1.0
1607252,2872108,7088316,5236980,2022-12-27,16:49:59,69095,1628398.4875994625,-4660.153201979622,-16486.33439748292,1.0
1604456,2874892,7088316,5239788,2022-12-27,16:50:04,69100,1628440.90239629,-2653.805945613295,-21331.09645067691,1.0
1609648,2869692,7088316,5234584,2022-12-27,16:50:09,69105,1628483.365386056,-4565.566794042412,-14269.79859201354,1.0
1604972,2874360,7088316,5239268,2022-12-27,16:50:15,69110,1628525.8765001525,-5107.160278876147,-18446.716221276438,1.0
1607000,2872324,7088316,5237240,2022-12-27,16:50:20,69115,1628568.435670026,-3958.42132805955,-17610.014341966482,1.0
1600408,2878880,7088316,5243824,2022-12-27,16:50:25,69120,1628611.0428271228,-9644.495621844862,-18558.54720527795,1.0
1607096,2872164,7088316,5237124,2022-12-27,16:50:30,69125,1628653.697902927,-10722.149688567131,-10835.548214359907,1.0
1614324,2864920,7088316,5229896,2022-12-27,16:50:35,69130,1628696.400829025,-5928.6597352752615,-8443.741093749879,1.0
1608708,2870540,7088316,5235524,2022-12-27,16:50:40,69135,1628739.151536648,-10236.226479834988,-9794.925056813052,1.0
1615752,2863480,7088316,5228480,2022-12-27,16:50:45,69140,1628781.9499570148,-2869.6016299552184,-10160.348327059532,1.0
1612956,2866264,7088316,5231276,2022-12-27,16:50:50,69145,1628824.7960214,-8335.625146101567,-7533.170875298558,1.0
1615316,2863876,7088316,5228908,2022-12-27,16:50:55,69150,1628867.6896605687,-3972.9811385672187,-9578.708522001514,1.0
1616532,2862644,7088316,5227692,2022-12-27,16:51:00,69155,1628910.6308045778,-5099.082526015337,-7279.548278562492,1.0
1617280,2861868,7088316,5226928,2022-12-27,16:51:05,69160,1628953.6193830443,-5462.988398657932,-6210.630984386429,1.0
1613008,2866124,7088316,5231200,2022-12-27,16:51:10,69165,1628996.6553243068,-6622.7069517258005,-9365.948372581042,1.0
1608056,2871084,7088316,5236172,2022-12-27,16:51:15,69170,1629039.7385566533,-10319.10402351462,-10664.634533138713,1.0
1609408,2869696,7088316,5234808,2022-12-27,16:51:20,69175,1629082.869007942,-14511.169414731841,-5163.699593210127,1.0
1609728,2869364,7088316,5234496,2022-12-27,16:51:25,69180,1629126.0466057367,-8045.810128862015,-11352.236476874677,1.0
1610128,2868948,7088316,5234100,2022-12-27,16:51:30,69185,1629169.2712765383,-8261.85754902449,-10779.413727513747,1.0
1603672,2875392,7088316,5240552,2022-12-27,16:51:35,69190,1629212.542946623,-8775.182429273977,-16765.36051734886,1.0
1616176,2862872,7088316,5228020,2022-12-27,16:51:40,69195,1629255.861541931,-7021.113403009217,-6058.748138921801,1.0
1613124,2865912,7088316,5231080,2022-12-27,16:51:45,69200,1629299.2269878576,-4800.352756198201,-11374.874231659342,1.0
1608324,2870700,7088316,5235876,2022-12-27,16:51:50,69205,1629342.6392093264,-7540.473896449278,-13478.165312877158,1.0
1610332,2868676,7088316,5233936,2022-12-27,16:51:55,69210,1629386.0981305805,-4694.964370848388,-14359.133759732125,1.0
1610956,2868024,7088316,5233324,2022-12-27,16:52:00,69215,1629429.6036756067,-2981.3431766342765,-15492.260498972377,1.0
1604120,2874848,7088316,5240160,2022-12-27,16:52:05,69220,1629473.1557683165,-9577.102528862271,-15776.053239454282,1.0
1602368,2876584,7088316,5241912,2022-12-27,16:52:10,69225,1629516.7543323091,-7677.97489471374,-19470.77943759528,1.0
1606644,2872292,7088316,5237632,2022-12-27,16:52:15,69230,1629560.3992911512,-10139.610644371369,-12776.788646779722,1.0
1615572,2863352,7088316,5228708,2022-12-27,16:52:20,69235,1629604.0905683842,-4837.499980021107,-9194.59058836312,1.0
1611252,2867660,7088316,5233008,2022-12-27,16:52:25,69240,1629647.8280874526,-3306.9408438602127,-15088.887243592413,1.0
1605724,2873172,7088316,5238536,2022-12-27,16:52:30,69245,1629691.611771285,-5447.98388032243,-18519.62789096264,1.0
1611176,2867708,7088316,5233084,2022-12-27,16:52:35,69250,1629735.4415423183,-7608.198996343472,-10951.242545974907,1.0
1609688,2869180,7088316,5234508,2022-12-27,16:52:41,69255,1629779.3173232204,-4137.335667920631,-15953.981655299896,1.0
1612996,2865860,7088316,5231200,2022-12-27,16:52:46,69260,1629823.239036189,-2872.9268378570587,-13954.312198331812,1.0
1615564,2863280,7088316,5228628,2022-12-27,16:52:51,69265,1629867.206603074,-1179.2086420854343,-13123.997960988432,1.0
1608040,2870788,7088316,5236156,2022-12-27,16:52:56,69270,1629911.2199452503,-5218.814135667156,-16652.405809583142,1.0
1607464,2871348,7088316,5236728,2022-12-27,16:53:01,69275,1629955.278983569,-3597.9377641274505,-18893.3412194415,1.0
1614524,2864272,7088316,5229664,2022-12-27,16:53:06,69280,1629999.3836385433,-3030.2675036149353,-12445.116134928307,1.0
1609872,2868912,7088316,5234316,2022-12-27,16:53:11,69285,1630043.533830529,-4997.895747269172,-15173.638083259808,1.0
1614396,2864372,7088316,5229780,2022-12-27,16:53:16,69290,1630087.7294795297,-2052.9771758419474,-13638.752303687623,1.0
1612544,2866212,7088316,5231644,2022-12-27,16:53:21,69295,1630131.9705055538,-1275.4155109694839,-16312.554994584294,1.0
1604076,2874676,7088316,5240112,2022-12-27,16:53:26,69300,1630176.256828803,-5966.471614026485,-20133.78521477664,1.0
1605188,2873540,7088316,5239000,2022-12-27,16:53:31,69305,1630220.5883690782,-2917.3441755061995,-22115.244193572085,1.0
1607060,2871652,7088316,5237120,2022-12-27,16:53:36,69310,1630264.9650462205,-6037.23623295907,-17167.728813261492,1.0
1613588,2865112,7088316,5230596,2022-12-27,16:53:41,69315,1630309.3867798513,-5018.910755622668,-11702.476024228614,1.0
1604504,2874184,7088316,5239676,2022-12-27,16:53:46,69320,1630353.8534894392,-5890.778809833045,-19959.07467960613,1.0
1608088,2870584,7088316,5236064,2022-12-27,16:53:51,69325,1630398.365094144,-2146.6346253163465,-20163.730468827533,1.0
1611652,2867020,7088316,5232512,2022-12-27,16:53:56,69330,1630442.9215127164,-838.897787319752,-17952.02372539672,1.0
