Mem_used,Mem_free,Mem_total,Mem_Disp,Date,Time,Elapsed_time,trend,seasonal,residual,Aging_Label
1557712,2879884,7088316,5286684,2022-12-25,15:36:16,67205,1566676.3829593193,-2550.504702488474,-6413.8782568308525,1.0
1561688,2875900,7088316,5282708,2022-12-25,15:36:21,67210,1566692.437438473,-224.57335749169124,-4779.864080981351,1.0
1570352,2867220,7088316,5274044,2022-12-25,15:36:26,67215,1566708.496636588,-79.62436984778154,3723.1277332599275,1.0
1565976,2871580,7088316,5278420,2022-12-25,15:36:31,67220,1566724.5605042847,-1142.8905097021614,394.3300054175779,1.0
1568604,2868940,7088316,5275792,2022-12-25,15:36:36,67225,1566740.6289913906,825.6824278301015,1037.6885807793587,1.0
1568852,2868680,7088316,5275544,2022-12-25,15:36:41,67230,1566756.7020477145,345.5080336882908,1749.789918597322,1.0
1573428,2864088,7088316,5270968,2022-12-25,15:36:46,67235,1566772.779622558,3994.9784409657163,2660.2419364762027,1.0
1573216,2864284,7088316,5271180,2022-12-25,15:36:51,67240,1566788.861665045,2023.035401223452,4404.102933731629,1.0
1573128,2864364,7088316,5271268,2022-12-25,15:36:56,67245,1566804.9481241086,1361.8080976451338,4961.243778246222,1.0
1568764,2868712,7088316,5275632,2022-12-25,15:37:01,67250,1566821.0389483431,1928.581315630472,14.379736026283354,1.0
1564608,2872852,7088316,5279788,2022-12-25,15:37:06,67255,1566837.1340864142,5.2852389863644476,-2234.4193254006095,1.0
1568480,2868968,7088316,5275916,2022-12-25,15:37:11,67260,1566853.2334866473,2575.9919854754876,-949.2254721226636,1.0
1569308,2868092,7088316,5275072,2022-12-25,15:37:16,67265,1566869.3370974616,2779.0116492359925,-340.3487466976512,1.0
1565684,2871708,7088316,5278704,2022-12-25,15:37:21,67270,1566885.4448672396,-436.72959747848745,-764.71526976116,1.0
1557784,2879600,7088316,5286612,2022-12-25,15:37:26,67275,1566901.55674423,-2697.0408092291814,-6420.515935000731,1.0
1556952,2880420,7088316,5287448,2022-12-25,15:37:31,67280,1566917.6726767921,-50.00122567414756,-9915.671451118076,1.0
1561420,2875928,7088316,5282980,2022-12-25,15:37:37,67285,1566933.7926129221,1642.6074059074647,-7156.4000188296195,1.0
1557016,2880328,7088316,5287444,2022-12-25,15:37:42,67290,1566949.9165005519,-3527.3191859480107,-6406.59731460386,1.0
1554148,2883184,7088316,5290320,2022-12-25,15:37:47,67295,1566966.0442876837,-4536.053901360228,-8281.990386323538,1.0
1560876,2876432,7088316,5283584,2022-12-25,15:37:52,67300,1566982.1759218974,-1093.6761843907598,-5012.499737506732,1.0
1561896,2875400,7088316,5282504,2022-12-25,15:37:57,67305,1566998.3113508925,-935.6619460750536,-4166.649404817494,1.0
1557824,2879452,7088316,5286576,2022-12-25,15:38:02,67310,1567014.450522688,-1276.4297549437895,-7914.020767744165,1.0
1550884,2886392,7088316,5293516,2022-12-25,15:38:07,67315,1567030.5933851292,-3607.089965492586,-12539.503419636749,1.0
1558748,2878512,7088316,5285580,2022-12-25,15:38:12,67320,1567046.7398858797,-3413.940480534493,-4884.799405345228,1.0
1567060,2870188,7088316,5277268,2022-12-25,15:38:17,67325,1567062.8899731273,-354.098685634949,351.2087125077378,1.0
1568708,2868528,7088316,5275616,2022-12-25,15:38:22,67330,1567079.0435945087,-565.8336592085922,2194.790064699948,1.0
1566648,2870556,7088316,5277676,2022-12-25,15:38:27,67335,1567095.2006979801,-1597.704853515595,1150.5041555354837,1.0
1556448,2880744,7088316,5287872,2022-12-25,15:38:32,67340,1567111.3612310607,-4318.520812835643,-6344.840418225154,1.0
1563432,2873744,7088316,5280888,2022-12-25,15:38:37,67345,1567127.5251407747,-4138.546939603086,443.0217988283839,1.0
1566520,2870656,7088316,5277800,2022-12-25,15:38:42,67350,1567143.6923743342,-4067.333102330825,3443.6407279965933,1.0
1564928,2872232,7088316,5279392,2022-12-25,15:38:47,67355,1567159.86287839,-1787.8989812455166,-443.96389714442194,1.0
1562560,2874588,7088316,5281760,2022-12-25,15:38:52,67360,1567176.036599789,-788.8228171410275,-3827.2137826480903,1.0
1560136,2876996,7088316,5284184,2022-12-25,15:38:57,67365,1567192.2134851203,-3035.1115994069905,-4021.101885713404,1.0
1555164,2881952,7088316,5289156,2022-12-25,15:39:02,67370,1567208.3934813244,-5079.416213460014,-6964.977267864393,1.0
1560672,2876420,7088316,5283644,2022-12-25,15:39:07,67375,1567224.5765355723,-3159.4622169151453,-3393.114318657201,1.0
1564664,2872416,7088316,5279656,2022-12-25,15:39:12,67380,1567240.762594829,-3046.536528739039,469.77393391006626,1.0
1567732,2869332,7088316,5276584,2022-12-25,15:39:17,67385,1567256.9516062036,-1843.561561668393,2318.6099554647226,1.0
1565064,2871988,7088316,5279256,2022-12-25,15:39:22,67390,1567273.143516688,-1243.8557141193219,-965.2878025686368,1.0
1558656,2878384,7088316,5285664,2022-12-25,15:39:27,67395,1567289.3382732542,-2206.544395129963,-6426.793878124328,1.0
1558180,2878844,7088316,5286140,2022-12-25,15:39:32,67400,1567305.5358226218,-1070.5196760754707,-8055.01614654623,1.0
1566632,2870376,7088316,5277688,2022-12-25,15:39:37,67405,1567321.7361115497,3198.517508420354,-3888.2536199700553,1.0
1564024,2872968,7088316,5280296,2022-12-25,15:39:42,67410,1567337.939086655,1479.0114543733623,-4792.950541028287,1.0
1568560,2868424,7088316,5275760,2022-12-25,15:39:47,67415,1567354.1446945232,3295.6612388593867,-2089.805933382595,1.0
1567204,2869764,7088316,5277112,2022-12-25,15:39:52,67420,1567370.3528818337,3638.9772672696326,-3805.3301491034217,1.0
1571172,2865788,7088316,5273148,2022-12-25,15:39:57,67425,1567386.563594617,2979.5072301329847,805.9291752499994,1.0
1571744,2865184,7088316,5272572,2022-12-25,15:40:03,67430,1567402.77677934,3675.3816225429737,665.8415981170256,1.0
1568840,2868072,7088316,5275476,2022-12-25,15:40:08,67435,1567418.9923822107,-963.6046840339806,2384.6123018232174,1.0
1567188,2869712,7088316,5277128,2022-12-25,15:40:13,67440,1567435.2103496548,-3212.3474952848883,2965.137145630084,1.0
1563312,2873572,7088316,5280992,2022-12-25,15:40:18,67445,1567451.4306277533,-3940.882960919854,-198.54766683350317,1.0
1564360,2872512,7088316,5279944,2022-12-25,15:40:23,67450,1567467.6531626466,-3667.0158768792535,559.3627142326441,1.0
1567044,2869828,7088316,5277268,2022-12-25,15:40:28,67455,1567483.877900183,-1910.8450305888732,1470.9671304058284,1.0
1568256,2868600,7088316,5276060,2022-12-25,15:40:33,67460,1567500.1047859169,-3230.2404522518978,3986.1356663350016,1.0
1561592,2875248,7088316,5282724,2022-12-25,15:40:38,67465,1567516.3337650725,-6193.270529626445,268.93676455388777,1.0
1565368,2871460,7088316,5278948,2022-12-25,15:40:43,67470,1567532.564782564,-4873.111990027312,2708.5472074633,1.0
1562272,2874544,7088316,5282044,2022-12-25,15:40:48,67475,1567548.7977834304,-4888.625104876516,-388.17267855396494,1.0
1569560,2867244,7088316,5274756,2022-12-25,15:40:53,67480,1567565.03271198,-1595.1501246475264,3590.1174126674887,1.0
1572104,2864680,7088316,5272248,2022-12-25,15:40:58,67485,1567581.269512747,-20.823238818358035,4543.553726071492,1.0
1570324,2866444,7088316,5274028,2022-12-25,15:41:03,67490,1567597.5081298607,-681.5795078510017,3408.0713779903017,1.0
1569192,2867564,7088316,5275160,2022-12-25,15:41:08,67495,1567613.748507551,-2088.5941130723686,3666.845605521463,1.0
1572836,2863904,7088316,5271512,2022-12-25,15:41:13,67500,1567629.9905902059,-1578.3424269344102,6784.351836728631,1.0
1565024,2871704,7088316,5279328,2022-12-25,15:41:18,67505,1567646.2343222029,-2211.75120994618,-410.48311225674115,1.0
1565424,2871292,7088316,5278928,2022-12-25,15:41:23,67510,1567662.4796485137,-3472.228864549724,1233.7492160359398,1.0
1571852,2864848,7088316,5272500,2022-12-25,15:41:28,67515,1567678.7265139285,-1006.5135964229801,5179.787082494469,1.0
1572660,2864032,7088316,5271692,2022-12-25,15:41:33,67520,1567694.9748633823,-850.7305090051351,5815.755645622732,1.0
1573268,2863404,7088316,5271084,2022-12-25,15:41:38,67525,1567711.2246416279,954.4382361911676,4602.337122180965,1.0
1572364,2864296,7088316,5271988,2022-12-25,15:41:43,67530,1567727.4757939877,786.9049665053526,3849.61923950701,1.0
1573968,2862672,7088316,5270380,2022-12-25,15:41:48,67535,1567743.7282655523,2130.9111269019663,4093.360607545823,1.0
1573152,2863476,7088316,5271196,2022-12-25,15:41:53,67540,1567759.9820020024,2087.930143358349,3304.0878546391614,1.0
1575832,2860780,7088316,5268516,2022-12-25,15:41:58,67545,1567776.2369489009,1853.4168576884958,6202.346193410689,1.0
1572584,2864012,7088316,5271764,2022-12-25,15:42:03,67550,1567792.4930519923,-724.0758182340983,5515.58276624186,1.0
1571112,2865272,7088316,5273216,2022-12-25,15:42:08,67555,1567808.7502567263,-2369.973704340853,5673.223447614582,1.0
1574584,2861404,7088316,5269704,2022-12-25,15:42:13,67560,1567825.0085083698,328.6721843383185,6430.31930729188,1.0
1576312,2859928,7088316,5268048,2022-12-25,15:42:18,67565,1567841.2677521454,1615.180327928134,6855.551919926424,1.0
1570688,2865836,7088316,5273680,2022-12-25,15:42:24,67570,1567857.5279330655,809.8695419768603,2020.6025249576196,1.0
1571536,2864976,7088316,5272832,2022-12-25,15:42:29,67575,1567873.7889963014,422.9326373385859,3239.278366360115,1.0
1563220,2873276,7088316,5281176,2022-12-25,15:42:34,67580,1567890.0508871702,-1094.543376570978,-3575.5075105992146,1.0
1560148,2876336,7088316,5284248,2022-12-25,15:42:39,67585,1567906.3135509244,-2316.0287817929516,-5442.284769131569,1.0
1565348,2871120,7088316,5279044,2022-12-25,15:42:44,67590,1567922.5769332258,1223.2518181314172,-3797.8287513572723,1.0
1565092,2871364,7088316,5279272,2022-12-25,15:42:49,67595,1567938.8409796432,1268.2547015533655,-4115.095681196544,1.0
1564016,2872424,7088316,5280416,2022-12-25,15:42:54,67600,1567955.1056364449,-4308.088359748865,368.98272330407053,1.0
1560676,2875752,7088316,5283756,2022-12-25,15:42:59,67605,1567971.3708498199,-2614.947909018711,-4680.422940801131,1.0
1563952,2872460,7088316,5280476,2022-12-25,15:43:04,67610,1567987.6365662338,-2059.8608920757365,-1975.7756741580088,1.0
1564456,2871940,7088316,5279904,2022-12-25,15:43:09,67615,1568003.9027323888,-1233.5529700066982,-2314.3497623822186,1.0
1563808,2872576,7088316,5280552,2022-12-25,15:43:14,67620,1568020.169295057,-190.15616111470877,-4022.0131339421496,1.0
1568188,2868140,7088316,5276172,2022-12-25,15:43:19,67625,1568036.4362003962,3019.744261195672,-2868.180461591808,1.0
1559596,2876756,7088316,5284764,2022-12-25,15:43:24,67630,1568052.7033951033,-1913.049145199532,-6543.654249903746,1.0
1565056,2871288,7088316,5279304,2022-12-25,15:43:29,67635,1568068.9708253585,2464.462784623677,-5477.433609982254,1.0
1566020,2870308,7088316,5278340,2022-12-25,15:43:34,67640,1568085.238437448,978.2371897095097,-3043.4756271573715,1.0
1563424,2872896,7088316,5280932,2022-12-25,15:43:39,67645,1568101.5061778834,-2202.2597394250465,-2475.246438458329,1.0
1562168,2874132,7088316,5282196,2022-12-25,15:43:44,67650,1568117.7739927243,-3119.3842561390256,-2830.389736585319,1.0
1565216,2871072,7088316,5279148,2022-12-25,15:43:49,67655,1568134.041828299,-2848.2619455621343,-69.77988273673691,1.0
1560412,2875860,7088316,5283952,2022-12-25,15:43:54,67660,1568150.3096304184,-2680.2188216680397,-5058.090808750363,1.0
1561388,2874876,7088316,5282976,2022-12-25,15:43:59,67665,1568166.5773447815,-3197.12322340614,-3581.4541213754565,1.0
1564800,2871432,7088316,5279564,2022-12-25,15:44:04,67670,1568182.8449170724,-2373.6732710635833,-1009.1716460089665,1.0
1557956,2878264,7088316,5286396,2022-12-25,15:44:09,67675,1568199.1122926665,-3247.7888840867904,-6995.323408579687,1.0
1566508,2869696,7088316,5277844,2022-12-25,15:44:14,67680,1568215.3794166304,-4091.309022705779,2383.9296060753986,1.0
1564748,2871424,7088316,5279604,2022-12-25,15:44:19,67685,1568231.6462339112,-3099.050897512212,-384.5953363990411,1.0
1566596,2869564,7088316,5277756,2022-12-25,15:44:24,67690,1568247.912689209,-168.20290635044967,-1483.709782858612,1.0
1568784,2867356,7088316,5275564,2022-12-25,15:44:29,67695,1568264.1787270945,124.82411195512078,394.9971609504428,1.0
1572736,2863392,7088316,5271608,2022-12-25,15:44:34,67700,1568280.444291952,2746.8272307215243,1708.7284773264546,1.0
1565492,2870620,7088316,5278856,2022-12-25,15:44:39,67705,1568296.709327641,-169.6880175172671,-2635.021310123615,1.0
1567080,2869020,7088316,5277268,2022-12-25,15:44:45,67710,1568312.973777466,1099.6429869817102,-2332.616764447652,1.0
1573288,2862796,7088316,5271060,2022-12-25,15:44:50,67715,1568329.2375845371,3047.549837082552,1911.2125783802476,1.0
1569564,2866508,7088316,5274784,2022-12-25,15:44:55,67720,1568345.5006915517,1754.25588961647,-535.7565811681561,1.0
1570624,2865432,7088316,5273720,2022-12-25,15:45:00,67725,1568361.7630411836,1060.4885785745755,1201.7483802419156,1.0
1570352,2865692,7088316,5273996,2022-12-25,15:45:05,67730,1568378.024575838,2291.6916304429974,-317.71620628098026,1.0
1568636,2867396,7088316,5275708,2022-12-25,15:45:10,67735,1568394.2852378874,-2246.3271304487744,2488.041892561363,1.0
1566000,2870016,7088316,5278348,2022-12-25,15:45:15,67740,1568410.5449698006,-2846.532683396262,435.9877135956194,1.0
1557276,2878736,7088316,5287140,2022-12-25,15:45:20,67745,1568426.8037137636,-2818.5739748571004,-8332.229738906492,1.0
1565260,2870728,7088316,5279128,2022-12-25,15:45:25,67750,1568443.0614121538,-1333.91635627171,-1849.145055882167,1.0
1566652,2869324,7088316,5277660,2022-12-25,15:45:30,67755,1568459.3180071367,-531.8550333886014,-1275.462973748101,1.0
1567584,2868304,7088316,5276728,2022-12-25,15:45:35,67760,1568475.5734410093,29.4761667344047,-921.049607743742,1.0
1572392,2863572,7088316,5272136,2022-12-25,15:45:40,67765,1568491.8276560856,309.3961907780242,3590.7761531362776,1.0
1571824,2864120,7088316,5272604,2022-12-25,15:45:45,67770,1568508.0805949802,-239.12386221223392,3555.043267232133,1.0
1575868,2860064,7088316,5268560,2022-12-25,15:45:50,67775,1568524.3322001763,-875.2411443634769,8218.90894418722,1.0
1577196,2858720,7088316,5267232,2022-12-25,15:45:55,67780,1568540.5824144515,-1463.1952986956608,10118.612884244183,1.0
1574112,2861788,7088316,5270316,2022-12-25,15:46:00,67785,1568556.8311802892,193.27991771304312,5361.888901997823,1.0
1574560,2861328,7088316,5269868,2022-12-25,15:46:05,67790,1568573.0784400252,0.810790321424463,5986.11076965346,1.0
1574296,2861572,7088316,5270060,2022-12-25,15:46:10,67795,1568589.324136064,-1227.834811542546,6934.510675478727,1.0
1573540,2862316,7088316,5270816,2022-12-25,15:46:15,67800,1568605.5682105543,-620.2621021529657,5554.69389159861,1.0
1571112,2864728,7088316,5273244,2022-12-25,15:46:20,67805,1568621.810605538,-1588.6916445428392,4078.881039004773,1.0
1576568,2859260,7088316,5267788,2022-12-25,15:46:25,67810,1568638.0512629226,2584.5334945547665,5345.415242522722,1.0
1565932,2869880,7088316,5278388,2022-12-25,15:46:30,67815,1568654.2901243598,-1132.2906840958926,-1589.9994402639568,1.0
1570064,2865736,7088316,5274256,2022-12-25,15:46:35,67820,1568670.5271310327,-1066.501047686168,2459.9739166535437,1.0
1568628,2867156,7088316,5275688,2022-12-25,15:46:40,67825,1568686.7622241091,-2635.705465538174,2576.9432414290495,1.0
1573128,2862644,7088316,5271260,2022-12-25,15:46:45,67830,1568702.9953440928,-1714.2161378713022,6139.220793778542,1.0
1570344,2865416,7088316,5274044,2022-12-25,15:46:50,67835,1568719.2264316652,-898.7147017589597,2523.488270093687,1.0
1572780,2862968,7088316,5271540,2022-12-25,15:46:55,67840,1568735.4554273698,1295.8808630688052,2748.6637095613405,1.0
1575236,2860496,7088316,5269084,2022-12-25,15:47:00,67845,1568751.6822716196,516.5694586578754,5967.748269722564,1.0
1573928,2861788,7088316,5270392,2022-12-25,15:47:06,67850,1568767.9069046048,4133.093207613397,1026.9998877819162,1.0
1570060,2865648,7088316,5274260,2022-12-25,15:47:11,67855,1568784.1292662446,290.93160363293316,984.9391301225405,1.0
1571520,2864168,7088316,5272800,2022-12-25,15:47:16,67860,1568800.3492966646,761.1634868601847,1958.4872164751869,1.0
1576932,2858748,7088316,5267276,2022-12-25,15:47:21,67865,1568816.5669355637,4885.75784078706,3229.6752236492466,1.0
1568036,2867624,7088316,5276172,2022-12-25,15:47:26,67870,1568832.782122621,527.7206859385451,-1324.502808559686,1.0
1570372,2865272,7088316,5273836,2022-12-25,15:47:31,67875,1568848.994797283,-1228.4483390607093,2751.4535417775624,1.0
1576580,2859052,7088316,5267632,2022-12-25,15:47:36,67880,1568865.2048989576,1019.9333577157198,6694.861743326765,1.0
1573792,2861824,7088316,5270488,2022-12-25,15:47:41,67885,1568881.412366886,1577.243232058138,3333.344401055947,1.0
1564760,2870848,7088316,5279520,2022-12-25,15:47:46,67890,1568897.6171400954,-4003.1762258997383,-134.44091419572942,1.0
1565056,2870532,7088316,5279224,2022-12-25,15:47:51,67895,1568913.8191577017,-4689.727219930071,831.9080622284673,1.0
1564940,2870636,7088316,5279340,2022-12-25,15:47:56,67900,1568930.0183586383,-4041.770365542619,51.7520069044549,1.0
1564252,2871308,7088316,5279948,2022-12-25,15:48:01,67905,1568946.2146820063,-2631.148124474648,-2063.0665575317107,1.0
1562548,2873000,7088316,5281652,2022-12-25,15:48:06,67910,1568962.408066743,-4118.523287248562,-2295.8847794944886,1.0
1562528,2873012,7088316,5281672,2022-12-25,15:48:11,67915,1568978.5984522244,-3353.0042558291225,-3097.59419639525,1.0
1568032,2867488,7088316,5276168,2022-12-25,15:48:16,67920,1568994.7857778927,-2306.703822943317,1343.9180450506974,1.0
1557280,2878228,7088316,5286900,2022-12-25,15:48:21,67925,1569010.9699834941,-4131.997760343551,-7598.972223150544,1.0
1562648,2872844,7088316,5281532,2022-12-25,15:48:26,67930,1569027.1510088874,-3112.6946290683454,-3266.4563798191957,1.0
1569860,2865620,7088316,5274320,2022-12-25,15:48:31,67935,1569043.3287941895,-3795.710833687169,4612.3820394976065,1.0
1565560,2869904,7088316,5278620,2022-12-25,15:48:36,67940,1569059.5032797712,-605.0886230183058,-2894.4146567529533,1.0
1570736,2864720,7088316,5273444,2022-12-25,15:48:41,67945,1569075.674406142,-1682.6756810734105,3343.0012749314774,1.0
1560440,2874980,7088316,5283740,2022-12-25,15:48:46,67950,1569091.8421138355,-6493.949000609025,-2157.893113226397,1.0
1559360,2876048,7088316,5284820,2022-12-25,15:48:51,67955,1569108.0063435975,-4209.060439097231,-5538.945904500317,1.0
1560492,2874900,7088316,5283688,2022-12-25,15:48:56,67960,1569124.1670359648,-6659.496879483278,-1972.670156481443,1.0
1562652,2872728,7088316,5281528,2022-12-25,15:49:01,67965,1569140.324131712,-6570.186600392894,81.86246868083254,1.0
1565780,2869584,7088316,5278400,2022-12-25,15:49:06,67970,1569156.4775713126,-4690.0750351050265,1313.5974637924228,1.0
1561132,2874220,7088316,5283044,2022-12-25,15:49:11,67975,1569172.6272952217,-8075.598463415032,34.97116819326766,1.0
1562592,2872728,7088316,5281536,2022-12-25,15:49:16,67980,1569188.7732434238,-4911.376322658401,-1685.3969207652844,1.0
1562536,2872780,7088316,5281592,2022-12-25,15:49:21,67985,1569204.915355729,-3456.3758394912415,-3212.539516237797,1.0
1565656,2869652,7088316,5278472,2022-12-25,15:49:26,67990,1569221.0535719285,-1490.4433851670706,-2074.610186761478,1.0
1567524,2867768,7088316,5276600,2022-12-25,15:49:32,67995,1569237.1878314447,-3463.405929890279,1750.2180984455626,1.0
1565588,2869692,7088316,5278536,2022-12-25,15:49:37,68000,1569253.318073934,-3087.4641401529984,-577.8539337809198,1.0
1563216,2872048,7088316,5280916,2022-12-25,15:49:42,68005,1569269.4442389056,-6915.952812300058,862.5085733945016,1.0
1555512,2879740,7088316,5288616,2022-12-25,15:49:47,68010,1569285.5662659064,-10853.940087650995,-2919.6261782555375,1.0
1564584,2870660,7088316,5279544,2022-12-25,15:49:52,68015,1569301.6840946663,-6492.493261534378,1774.8091668682173,1.0
1560972,2874252,7088316,5283156,2022-12-25,15:49:57,68020,1569317.7976650733,-11515.39866423051,3169.6009991571773,1.0
1565840,2869368,7088316,5278288,2022-12-25,15:50:02,68025,1569333.906917247,-8722.375057922207,5228.468140675221,1.0
1570632,2864564,7088316,5273496,2022-12-25,15:50:07,68030,1569350.01179157,-4174.922425159377,5456.910633589374,1.0
1572944,2862244,7088316,5271180,2022-12-25,15:50:12,68035,1569366.1122281174,-2573.9419125774994,6151.82968446007,1.0
1572212,2862952,7088316,5271916,2022-12-25,15:50:17,68040,1569382.208167186,-1820.0531910992504,4649.845023913309,1.0
1575368,2859788,7088316,5268824,2022-12-25,15:50:22,68045,1569398.2995485198,-2464.80201809179,8434.502469572006,1.0
1575600,2859536,7088316,5268592,2022-12-25,15:50:27,68050,1569414.3863118961,765.1766188863083,5420.437069217442,1.0
1574500,2860628,7088316,5269692,2022-12-25,15:50:32,68055,1569430.4683969528,-827.407147884382,5896.9387509315275,1.0
1564684,2870420,7088316,5279504,2022-12-25,15:50:37,68060,1569446.5457428975,-3855.016497342518,-907.5292455549352,1.0
1568076,2867016,7088316,5276116,2022-12-25,15:50:42,68065,1569462.61828892,-2813.9256743438546,1427.3073854239192,1.0
1565380,2869696,7088316,5278812,2022-12-25,15:50:47,68070,1569478.685974083,-6001.036350717671,1902.3503766348585,1.0
1562464,2872600,7088316,5281724,2022-12-25,15:50:52,68075,1569494.7487370835,-2895.524467939678,-4135.224269143771,1.0
1563848,2871208,7088316,5280344,2022-12-25,15:50:57,68080,1569510.806516479,-4312.563225068927,-1350.2432914101519,1.0
1562640,2872396,7088316,5281552,2022-12-25,15:51:02,68085,1569526.8592508803,-3213.8123644583134,-3673.046886421973,1.0
1565052,2869976,7088316,5279136,2022-12-25,15:51:07,68090,1569542.9068785394,-1672.332442441488,-2818.5744360978715,1.0
1565528,2869484,7088316,5278664,2022-12-25,15:51:12,68095,1569558.949337846,-5508.520587118478,1477.5712492726743,1.0
1564620,2870380,7088316,5279568,2022-12-25,15:51:17,68100,1569574.9865671087,-3833.3322391701763,-1121.654327938566,1.0
1560764,2874220,7088316,5283428,2022-12-25,15:51:22,68105,1569591.0185048475,-6411.892489075792,-2415.126015771646,1.0
1569676,2865292,7088316,5274516,2022-12-25,15:51:27,68110,1569607.0450890986,-1986.3989405831207,2055.3538514846005,1.0
1567600,2867348,7088316,5276656,2022-12-25,15:51:32,68115,1569623.0662583068,-3884.3404027598613,1861.2741444529966,1.0
1563748,2871188,7088316,5280512,2022-12-25,15:51:37,68120,1569639.0819506461,-5072.96668715709,-818.115263489075,1.0
1562816,2872108,7088316,5281376,2022-12-25,15:51:42,68125,1569655.0921042408,-7871.405480795907,1032.3133765552193,1.0
1563024,2871884,7088316,5281168,2022-12-25,15:51:48,68130,1569671.096657287,-5017.240964234323,-1629.8556930527557,1.0
1569372,2865524,7088316,5274820,2022-12-25,15:51:53,68135,1569687.09554786,-3913.6456948967248,3598.550147036789,1.0
1566472,2868412,7088316,5277724,2022-12-25,15:51:58,68140,1569703.0887136536,-7534.014102283277,4302.925388629548,1.0
1564964,2869908,7088316,5279228,2022-12-25,15:52:03,68145,1569719.0760920781,-5385.440147670735,630.3640555925667,1.0
1561960,2872896,7088316,5282232,2022-12-25,15:52:08,68150,1569735.0576201428,-7873.661761163634,98.60414102091454,1.0
1561688,2873152,7088316,5282504,2022-12-25,15:52:13,68155,1569751.0332346787,-6467.7095661485855,-1595.323668529978,1.0
1565228,2869572,7088316,5278964,2022-12-25,15:52:18,68160,1569767.0028721574,-6890.146664506366,2351.143792348914,1.0
1558408,2876388,7088316,5285784,2022-12-25,15:52:23,68165,1569782.96646889,-6877.56174417469,-4497.404724715278,1.0
1560792,2873988,7088316,5283392,2022-12-25,15:52:28,68170,1569798.923960883,-6308.052398630812,-2698.871562252054,1.0
1558316,2876448,7088316,5285800,2022-12-25,15:52:33,68175,1569814.8752842585,-5879.688797319068,-5619.186486939434,1.0
1564500,2870256,7088316,5279616,2022-12-25,15:52:38,68180,1569830.8203747296,-7049.238234586994,1718.4178598574363,1.0
1568780,2865960,7088316,5275332,2022-12-25,15:52:43,68185,1569846.759167819,-4296.656194993372,3229.8970271742437,1.0
1561424,2873300,7088316,5282692,2022-12-25,15:52:48,68190,1569862.691599489,-8162.087038794753,-276.6045606941916,1.0
1565928,2868780,7088316,5278184,2022-12-25,15:52:53,68195,1569878.6176052103,-7967.75404334415,4017.1364381338935,1.0
1557112,2877588,7088316,5287000,2022-12-25,15:52:58,68200,1569894.5371204189,-9394.605034921755,-3387.932085497072,1.0
1558996,2875684,7088316,5285116,2022-12-25,15:53:03,68205,1569910.4500805165,-7438.786824472206,-3475.6632560442667,1.0
1562748,2871920,7088316,5281364,2022-12-25,15:53:08,68210,1569926.3564206848,-2914.9336997915684,-4263.422720893286,1.0
1561876,2872780,7088316,5282236,2022-12-25,15:53:13,68215,1569942.2560762523,-3433.532559044323,-4632.7235172078945,1.0
1568080,2866564,7088316,5276040,2022-12-25,15:53:18,68220,1569958.148982151,-1998.1996455807364,120.05066342977807,1.0
1571396,2863232,7088316,5272720,2022-12-25,15:53:23,68225,1569974.0350732207,-743.3193382614213,2165.284265040653,1.0
1567932,2866680,7088316,5276136,2022-12-25,15:53:28,68230,1569989.9142843457,-2497.5083908960305,439.59410655032843,1.0
1567352,2867248,7088316,5276716,2022-12-25,15:53:33,68235,1570005.7865497845,-2481.4902776548533,-172.2962721295189,1.0
1574304,2860280,7088316,5269764,2022-12-25,15:53:38,68240,1570021.6518041024,-1177.2624067682423,5459.610602665925,1.0
1574532,2860036,7088316,5269540,2022-12-25,15:53:43,68245,1570037.5099822064,-1094.7327373807113,5589.222755174385,1.0
1573004,2861548,7088316,5271068,2022-12-25,15:53:48,68250,1570053.3610190472,-4130.545972512556,7081.184953465359,1.0
1566228,2868312,7088316,5277844,2022-12-25,15:53:53,68255,1570069.2048498625,-6884.206500430483,3043.001650568098,1.0
1570784,2863740,7088316,5273288,2022-12-25,15:53:58,68260,1570085.041409819,-2030.982279170295,2729.9408693513833,1.0
1575508,2858992,7088316,5268548,2022-12-25,15:54:03,68265,1570100.8706344052,694.9604792748281,4712.168886319967,1.0
1569696,2864792,7088316,5274364,2022-12-25,15:54:09,68270,1570116.692459114,-1083.5598558467573,662.8673967327923,1.0
1573028,2861456,7088316,5271044,2022-12-25,15:54:14,68275,1570132.506819535,-2718.246176238704,5613.739356703591,1.0
1568764,2865708,7088316,5275308,2022-12-25,15:54:19,68280,1570148.313651088,-4240.532209617076,2856.218558529159,1.0
1575972,2858484,7088316,5268100,2022-12-25,15:54:24,68285,1570164.112889583,-3870.061039953903,9677.948150370969,1.0
1573840,2860604,7088316,5270240,2022-12-25,15:54:29,68290,1570179.9044709979,-1970.0156109148143,5630.111139917048,1.0
1575624,2858804,7088316,5268460,2022-12-25,15:54:34,68295,1570195.688331532,-1117.7914608598426,6546.103129327763,1.0
1575716,2858700,7088316,5268368,2022-12-25,15:54:39,68300,1570211.4644073066,-1864.6429526876584,7369.1785453809425,1.0
1575692,2858712,7088316,5268392,2022-12-25,15:54:44,68305,1570227.232634379,-3171.3789253275795,8636.146290948614,1.0
1574056,2860336,7088316,5270028,2022-12-25,15:54:49,68310,1570242.9929491875,-5099.725055754328,8912.732106566895,1.0
